8796096004097;8796105408513;8796316598891;bundleTemplates;;true
8796096626689;8796106162177;8796392424043;bundleTemplates;;true
8796093775873;8796102557697;8796121334379;bundleTemplates;;true
8796093349889;8796102230017;8796112487019;bundleTemplates;;true
8796093874177;8796102754305;8796158624363;bundleTemplates;;true
8796096692225;8796106227713;8796388393579;bundleTemplates;;true
8796093677569;8796102787073;8796110193259;bundleTemplates;;true
8796095217665;8796104392705;8796240052843;bundleTemplates;;true
8796095021057;8796104130561;8796223505003;bundleTemplates;;true
8796096364545;8796105867265;8796360737387;bundleTemplates,conditionalBundleRules,targetBundleRules;;true
8796094562305;8796103671809;8796178055787;bundleTemplates;;true
8796095053825;8796104163329;8796222161515;bundleTemplates;;true
8796094234625;8796103278593;8796150530667;bundleTemplates;;true
8796095283201;8796104491009;8796254995051;bundleTemplates;;true
8796096757761;8796106293249;8796385084011;bundleTemplates;;true
8796094595073;8796103704577;8796187558507;bundleTemplates;;true
8796096266241;8796107210753;8796410675819;bundleTemplates;;false
8796101771265;8796109799425;8796700869227;bundleTemplates;;true
8796101705729;8796109930497;8796702966379;bundleTemplates;;true
8796093225125;8796093946021;8797491462763;childTemplates;;false
8796096921601;8796106457089;8796393669227;bundleTemplates;;true
8796097445889;8796107112449;8796431483499;bundleTemplates;;true
8796097118209;8796106817537;8796409627243;bundleTemplates;;true
8796093585573;8796094240933;8797492019819;dependentBundleTemplates,status;;true
8796093552805;8796094273701;8797492052587;requiredBundleTemplates,status;;true
8796093094051;8796093487267;8797493002859;allDocuments,assignedCockpitItemTemplates,bundleTemplate,conditionalProducts,ruleType,targetProducts;;true
8796093094051;8796093487267;8797493002859;allDocuments,assignedCockpitItemTemplates,bundleTemplate,conditionalProducts,ruleType,targetProducts;;true
8796093126819;8796093520035;8797493035627;allDocuments,assignedCockpitItemTemplates,bundleTemplate,conditionalProducts,ruleType,targetProducts;;true
8796093126819;8796093520035;8797493035627;allDocuments,assignedCockpitItemTemplates,bundleTemplate,conditionalProducts,ruleType,targetProducts;;true
