8796127923737;;;;;false
8796127858201;;;;;false
8796127759897;;;;;false
8796127825433;;;;;false
8796127890969;;;;;false
8796127956497;;;;;false
8796127923729;;;;;false
8796127825425;;;;;false
8796127890961;;;;;false
8796127858193;;;;;false
8796127989265;;;;;false
8797796597790;8797798137886;8798591124075;allDocuments,derivedMedias,metaData,assignedCockpitItemTemplates,comments,convertedMedias,deniedPrincipals,folder,mediaContainer,mediaFormat,original,permittedPrincipals,supercategories;;false
8796130348564;8796130610708;8798592041579;variation;;false
8797796630558;8797798629406;8798590960235;allDocuments,derivedMedias,metaData,assignedCockpitItemTemplates,comments,convertedMedias,deniedPrincipals,folder,mediaContainer,mediaFormat,original,permittedPrincipals,supercategories;;false
8796130315796;8796130479636;8798591943275;variation;;false
8796130283028;8796130577940;8798591976043;variation;;false
8796130414100;8796130545172;8798592008811;variation;;false
8796130381332;8796130643476;8798592107115;variation;;false
8796130446868;8796130512404;8798592074347;variation;;false
8796130381332;8796130643476;8798592107115;variation;;false
8796127759897;;;;8796127890961->8796128120337,8796093910546->8796094074386;true
8796127890961;8796128120337;;triggers,assignedCockpitItemTemplates,comments,previews,status;8796093910546->8796094074386;true
8796127858201;;;;8796127923729->8796128087569,8796093877778->8796094008850;true
8796127825433;;;;8796127825425->8796128054801,8796093943314->8796094041618;true
8796127923729;8796128087569;;triggers,assignedCockpitItemTemplates,comments,previews,status;8796093877778->8796094008850;true
8796127825425;8796128054801;;triggers,assignedCockpitItemTemplates,comments,previews,status;8796093943314->8796094041618;true
8796093877778;;;;;false
8796093910546;8796094139922;8798592205419;allDocuments,variations,assignedCockpitItemTemplates,comments,status;;true
8796093943314;8796094205458;8798592238187;allDocuments,variations,assignedCockpitItemTemplates,comments,status;;true
8796127923729;;;;;false
8797796302878;8797798400030;8798590861931;allDocuments,derivedMedias,metaData,assignedCockpitItemTemplates,comments,convertedMedias,deniedPrincipals,folder,mediaContainer,mediaFormat,original,permittedPrincipals,supercategories;;false
8796127792665;;;;;false
8797796204574;8797798301726;8798591386219;allDocuments,derivedMedias,metaData,assignedCockpitItemTemplates,comments,convertedMedias,deniedPrincipals,folder,mediaContainer,mediaFormat,original,permittedPrincipals,supercategories;;false
8796093877778;;;;;true
